Gerencia;Cliente;Sistema;Modulo;Classificacao;TipoFalha;Prioridade;Dificuldade;Colaborador
Atendimento;GEIPREV;Sistema de Investimento;Investimentos - Títulos de Renda Fixa - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;BANESES;Atenaprev.Net - Contábil;Contábil - Fechamento;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CELPOS;Atenaprev.Net - Investimento;Emprestimo - Calculo da TIR;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;BASES;Sistema Contábil;Contábil - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Imóveis;Imóveis - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;ALEPEPREV;Sistema Financeiro;Financeiro - Acesso;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema Financeiro;Financeiro - DIRF;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;GEIPREV;Sistema de Benefícios;Benefício - Integração com Empréstimo;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;BASES;Sistema de Empréstimo;Empréstimo - Integração Cobrança Banco;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;BASES;Sistema Contábil;Contábil - Cálculo de Cotas;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Imóveis;Imóveis - Aluguel;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Orçamento;Orçamento - Acompanhamento;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Orçamento;Orçamento - Analise Comparativa;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema Contábil;Contabil - Encerramento de Exercicio;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;GEIPREV;Sistema de Benefícios;Benefício - Acesso;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Acesso;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Imóveis;Imóveis - Parametros;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Integração Contábil;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Integração com Benefício;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Integração com Benefício;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Financeiro;Financeiro - Parâmetros;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema Financeiro;Financeiro - Banco Disponível;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;BASES;Sistema de Empréstimo;Empréstimo - Integração Contábil;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CIBRIUS;Sistema Internet;Portal - Benefício;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema Financeiro;Financeiro - Acesso;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CIBRIUS;Sistema Ativo Fixo;Ativo Fixo - Cadastro;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CIBRIUS;Atenaprev.Net - Portal – Área Restrita;Portal - Benefício;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CELPOS;Atenaprev.Net - Financeiro;Financeiro - Adiantamento;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Integração Cobrança Banco;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Integração Cobrança Banco;Suporte;Falha de Sistema;Crítica;Difícil 1;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Integração Cobrança Banco;Suporte;Falha de Sistema;Alta;Difícil 1;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Integração Cobrança Banco;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CELPOS;Atenaprev.Net - Investimento;Investimentos - Fundos;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Liquidação;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Crítica;Difícil 1;Rafael Miranda
Atendimento;BANESES;Atenaprev.Net - Investimento;Investimento - Ações;Suporte;Falha de Sistema;Alta;Médio;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;CELPOS;Atenaprev.Net - Investimento;Investimentos - Fundos;Suporte;Falha de Sistema;Crítica;Difícil 2;Rafael Miranda
Atendimento;FACEAL;Atenaprev.Net - Orçamento;Orçamento - Relatórios;Suporte;Falha de Sistema;Média;Difícil 1;Rafael Miranda
Atendimento;CELPOS;Atenaprev.Net - Empréstimo;Empréstimo - Integração Patrocinadora;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Concessão;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Concessão;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CAPAF;Sistema Financeiro;Financeiro - Valores a Pagar;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CAFBEP;Sistema de Empréstimo;Empréstimo - Integração com Investimento;Suporte;Falha de Sistema;Alta;Difícil 1;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Integração Cobrança Banco;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema Financeiro;Financeiro - Valores a Pagar;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Integração Concessão Banco;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema Financeiro;Financeiro - Valores a Pagar;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Concessão;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema Ativo Fixo;Ativo Fixo - Cadastro;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema Financeiro;Financeiro - Autorização de PP/PR;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Investimento;Empréstimo - Concessão;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Concessão;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema Financeiro;Financeiro - Banco Disponível;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Geração da Prestação;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema Ativo Fixo;Ativo Fixo - Relatórios;Suporte;Falha de Sistema;Média;Médio;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Geração da Prestação;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema Contábil;Contabil - Encerramento de Exercicio;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CAPAF;Sistema Contábil;Contábil - Integração;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CAPAF;Sistema Contábil;Contábil - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema Contábil;Contábil - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema Financeiro;Financeiro - Acesso;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;GEIPREV;Sistema Financeiro;Financeiro - Acesso;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Liquidação;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema Contábil;Contábil - Cálculo de Cotas;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema Contábil;Contábil - Cálculo de Cotas;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Integração com Benefício;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CIBRIUS;Atenaprev.Net - Imóveis;Imóveis - Processamento;Suporte;Falha de Sistema;Média;Médio;Rafael Miranda
Atendimento;BASES;Sistema de Empréstimo;Empréstimo - Movimentação;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Integração Cobrança Banco;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Imóveis;Imóveis - Integração Financeiro;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CELPOS;Atenaprev.Net - Investimento;Investimentos - Fundos;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Imóveis;Imóveis - Processamento;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Repactuação;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Movimentação;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Integração Cobrança Banco;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Integração Cobrança Banco;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CERES;Sistema Internet;Serviços online;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Integração Cobrança Banco;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Benefícios;Benefício - Integração com Empréstimo;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FACEAL;Atenaprev.Net - Empréstimo;Empréstimo - Movimentação;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Integração Cobrança Banco;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Imóveis;Imóveis - Integração Financeiro;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Integração Financeiro;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Imóveis;Imóveis - Processamento;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Contábil;Contábil - Acesso;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;FACEAL;Atenaprev.Net - Empréstimo;Empréstimo - Integração Contábil;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Movimentação;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CERES;Sistema Internet;Serviços online;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Movimentação;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Movimentação;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Imóveis;Imóveis - Processamento;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Imóveis;Imóveis - Aluguel;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;GEIPREV;Sistema de Investimento;Investimentos - Cadastro;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;BANESES;Atenaprev.Net - Investimento;Investimentos - Fundos;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Imóveis;Imóveis - Processamento;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;GEIPREV;Sistema de Investimento;Investimentos - Cadastro;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;BANESES;Atenaprev.Net - Financeiro;Financeiro - Integração;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;CAPAF;Sistema Contábil;Contábil - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Movimentação;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;CERES;Sistema Internet;Serviços online;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Imóveis;Imóveis - Aluguel;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FACEAL;Atenaprev.Net - Empréstimo;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;BASES;Sistema de Investimento;Investimentos - Fundos;Suporte;Falha de Operação;Baixa;Fácil;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Crítica;Médio;Rafael Miranda
Atendimento;BASES;Sistema de Investimento;Investimentos - Fundos;Suporte;Falha de Operação;Alta;Difícil 2;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;BASES;Sistema de Empréstimo;Empréstimo - Integração Contábil;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FACEAL;Atenaprev.Net - Empréstimo;Empréstimo - Parâmetros;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Investimento;Investimentos - Relatórios Gerenciais;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema Contábil;Contábil - Relatórios;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;GEIPREV;Sistema de Investimento;"Investimentos - Fechamento Renda Fixa ";Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FACEAL;Atenaprev.Net - Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;PORTUS;Atenaprev.Net - Investimento;Investimentos - Fundos;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema Financeiro;"Investimentos - Fechamento Renda Fixa ";Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Concessão;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;BASES;Sistema de Imóveis;Imóveis - Parametros;Suporte;Falha de Operação;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CERES;Sistema Internet;Serviços online;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;CERES;Sistema Internet;Serviços online;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FUNCASAL;Sistema de Empréstimo;Empréstimo - Amortização Individual;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Concessão;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CERES;Sistema Internet;Serviços online;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema Financeiro;Financeiro - Movimentação Bancária;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema Financeiro;Investimentos - Resgate;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Crítica;Fácil;Rafael Miranda
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Alta;Médio;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Integração Concessão Banco;Suporte;Falha de Sistema;Crítica;Médio;Rafael Miranda
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Boleto;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Concessão;Suporte;Falha de Sistema;Alta;Médio;Rafael Miranda
Atendimento;BASES;Sistema de Investimento;Empréstimo - Movimentação;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
Atendimento;FACEAL;Atenaprev.Net - Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;FACEAL;Atenaprev.Net - Empréstimo;Empréstimo - Concessão;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;GEIPREV;Sistema de Investimento;Investimentos - Relatórios Gerenciais;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;CERES;Sistema de Benefícios;Benefício - Institutos Resgate;Suporte;Falha de Sistema;Alta;Fácil;Rafael Miranda
Atendimento;GEIPREV;Sistema de Investimento;Investimentos - Fundos;Suporte;Falha de Sistema;Média;Fácil;Rafael Miranda
